Id,Acquisition Campaign_0,Acquisition Campaign_1,Acquisition Campaign_2,Acquisition Campaign_3,Acquisition Campaign_4,Acquisition Campaign_5,Converted,City_0,City_1,City_2,City_3,City_4,Use Case_Concerts and festivals,Use Case_Corporate Events,Use Case_Educational Seminars,Use Case_Not_Specified,Use Case_Sports Events,Use Case_Wedding Planning,Source_Inbound,Source_Not_Specified,Source_Outbound,month,day,Status,Price,Days,Discount,Pain_Not_Specified,Pain_financial control,Pain_operations,Pain_quality of delivery,Pain_time saving
zmwzlo7t,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,26,Closed Won,450,0,False,0,0,1,0,0
dv2afif1,0,0,0,0,0,1,True,0,1,1,0,0,0,1,0,0,0,0,1,0,0,5,19,Closed Won,2648,0,False,0,0,1,0,0
wr8yvn4f,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,19,Closed Lost,0,0,True,0,0,0,1,0
mpb4ay26,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,3,29,Closed Lost,92928,-20,True,0,0,0,1,0
zbr03lnr,0,0,0,0,0,1,True,0,0,1,1,1,0,0,0,0,1,0,1,0,0,10,11,Closed Won,240,0,False,0,1,0,0,0
zcim1biw,0,0,0,0,0,1,True,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,29,Closed Won,1344,62,False,0,1,0,0,0
jxo49y9d,0,0,0,0,0,1,True,0,0,0,1,0,0,1,0,0,0,0,1,0,0,10,11,Closed Won,768,0,False,0,0,1,0,0
1up8og99,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,3,29,Closed Lost,360,91,False,0,0,1,0,0
6sp3rq5p,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,19,Closed Won,360,0,False,0,0,1,0,0
h4sma6aq,0,0,0,0,0,1,True,0,1,1,0,0,0,1,0,0,0,0,1,0,0,5,19,Closed Won,360,0,False,0,0,1,0,0
lqml6qqg,0,0,0,0,0,1,True,0,1,1,1,1,0,0,0,0,1,0,1,0,0,5,19,Closed Lost,240,0,True,0,0,1,0,0
ofolb7dk,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5,19,Closed Won,768,0,False,0,0,1,0,0
2jd217ao,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,29,Closed Won,360,0,False,0,0,0,1,0
9p926579,0,0,0,0,0,1,True,0,1,0,1,0,0,0,1,0,0,0,1,0,0,10,11,Closed Lost,240,-68,True,0,1,0,0,0
ndlv42qn,0,0,0,0,0,1,True,0,1,1,1,0,0,1,0,0,0,0,1,0,0,3,29,Closed Won,150,174,False,0,0,1,0,0
t3bhcx4g,0,0,0,0,0,1,True,0,0,1,1,0,0,0,1,0,0,0,1,0,0,5,19,Negotiation,300,0,True,0,1,0,0,0
uxztx07y,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,19,Closed Lost,0,0,True,0,1,0,0,0
yvsw3r4f,0,0,0,0,0,1,True,0,1,1,0,1,0,0,1,0,0,0,1,0,0,5,19,Checkbox,77462,0,False,0,0,1,0,0
1w40xn40,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,19,Closed Won,960,0,False,1,0,0,0,0
ict1sx4o,0,0,0,0,0,1,True,0,1,1,0,1,0,1,0,0,0,0,1,0,0,10,12,Closed Won,240,0,False,0,0,1,0,0
rbhnwj66,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,10,12,Closed Won,768,0,False,0,0,1,0,0
fzmx5c3a,0,0,0,0,0,1,True,0,1,1,1,1,0,1,0,0,0,0,1,0,0,10,13,Closed Lost,360,2,False,1,0,0,0,0
p30p35hk,0,0,0,0,0,1,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10,13,Closed Lost,240,202,True,0,0,1,0,0
dw4dal6v,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5,19,Closed Won,324,0,False,0,0,1,0,0
ukg6la7g,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,13,Closed Lost,324,5,True,0,0,1,0,0
mxuab19g,0,0,0,0,0,1,True,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,19,Closed Won,768,0,False,0,1,0,0,0
l0g1v3p8,0,0,0,0,0,1,True,0,1,1,0,1,0,1,0,0,0,0,1,0,0,10,13,Closed Lost,360,0,False,0,0,1,0,0
3zebx4qj,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,13,Closed Won,768,0,False,0,0,1,0,0
c7zd1two,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,19,Closed Lost,240,0,False,0,0,1,0,0
e6b5vuvj,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,13,Closed Won,768,0,False,0,0,1,0,0
jqy4nx42,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,13,Closed Lost,200,0,True,0,0,1,0,0
toe1c051,0,0,0,0,0,1,True,0,1,0,0,0,0,0,0,0,1,0,1,0,0,10,13,Closed Won,1680,0,False,0,0,1,0,0
ut9flvo3,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,19,Closed Won,150,0,False,0,0,1,0,0
o8sydt5h,0,0,0,0,0,1,True,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,19,Closed Won,768,0,False,0,0,1,0,0
hcfehbwe,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,19,Closed Won,240,0,False,0,0,1,0,0
01h6ll2r,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,13,Closed Won,360,0,False,0,1,0,0,0
qqpcfv6y,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,13,Closed Lost,200,-3,True,0,0,1,0,0
hkihlfvf,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,10,13,Closed Lost,200,3,True,0,0,1,0,0
j4o08p1k,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,0,0,1,5,20,Closed Won,360,0,False,0,0,0,0,1
kcalklfy,0,0,0,0,0,1,True,0,0,1,1,1,0,0,1,0,0,0,1,0,0,10,14,Closed Won,1344,0,False,0,0,0,1,0
lymv8wf8,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5,20,Closed Won,768,0,False,1,0,0,0,0
97w1p41n,0,0,0,0,0,1,True,0,0,1,0,0,0,0,0,0,1,0,1,0,0,10,14,Closed Won,1344,0,False,0,0,1,0,0
639ka38k,0,0,0,1,0,0,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,20,Closed Won,768,0,False,0,0,1,0,0
uiji6tfa,0,0,0,0,0,1,True,0,1,1,1,0,0,0,1,0,0,0,1,0,0,10,14,Closed Lost,576,1,True,0,0,1,0,0
4gj1jr2b,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,14,Closed Won,360,0,False,0,0,1,0,0
88tre7ve,0,0,0,0,0,1,True,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5,20,Closed Lost,768,0,False,0,0,1,0,0
rftj843b,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,10,14,Closed Won,240,0,False,0,0,0,1,0
1iwkps9i,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5,20,Closed Won,360,0,False,0,0,0,0,1
i5nzjrpw,0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,1,0,1,0,0,10,14,Closed Won,360,91,False,0,0,1,0,0
sfjiih39,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,20,Closed Lost,360,135,True,1,0,0,0,0
ibpupdlr,0,0,0,0,0,1,True,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,14,Closed Won,450,0,False,0,0,1,0,0
isyrhqwn,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,20,Closed Lost,120,1,True,0,0,1,0,0
8fjjtncq,0,0,0,0,0,1,True,0,1,1,1,1,0,1,0,0,0,0,0,0,1,5,20,Closed Won,768,0,False,0,0,1,0,0
eto54uag,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,14,Closed Lost,768,1,False,0,1,0,0,0
5yhuqm03,0,0,0,0,0,1,True,1,0,1,0,0,0,0,0,0,1,0,1,0,0,10,14,Closed Lost,360,7,True,1,0,0,0,0
o1h1i7jb,0,0,0,0,0,1,True,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10,14,Demo 1,0,3,True,0,0,1,0,0
zyic4zmk,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,10,14,Closed Lost,768,8,False,0,0,1,0,0
3zdvzzpi,0,0,0,0,0,1,True,0,1,1,0,1,0,0,0,0,1,0,1,0,0,10,14,Closed Lost,200,0,True,0,0,1,0,0
sz9s5tv1,0,0,0,0,0,1,True,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,14,Closed Won,300,-257,False,0,0,0,1,0
l8eo1k8i,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,20,Closed Won,768,0,False,1,0,0,0,0
tvy1g6j0,0,0,0,0,0,1,True,1,0,1,0,0,0,0,0,0,1,0,1,0,0,10,15,Closed Lost,200,-1,True,0,0,1,0,0
hwp6b25f,0,0,0,0,0,1,True,0,1,1,1,1,0,1,0,0,0,0,1,0,0,10,15,Closed Won,360,21,False,1,0,0,0,0
336sx6u6,0,0,0,0,0,1,True,0,0,0,0,1,0,0,0,0,1,0,1,0,0,10,15,Closed Lost,200,0,True,0,0,1,0,0
0uhk981i,0,0,0,0,0,1,True,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10,15,Closed Lost,150,0,True,0,0,1,0,0
4071h0jo,0,0,0,0,0,1,True,0,0,1,0,1,0,0,0,0,1,0,1,0,0,5,21,Closed Lost,120,4,True,0,0,1,0,0
yvhw4wlj,0,0,0,0,0,1,True,0,0,1,1,1,0,0,0,0,1,0,1,0,0,10,15,Closed Lost,300,172,True,0,1,0,0,0
di01cp1d,0,0,0,0,0,1,True,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5,21,Closed Won,240,4,False,1,0,0,0,0
j17bhnln,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,15,Closed Lost,576,39,True,0,0,1,0,0
rhmvwn5k,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,15,Closed Won,240,-282,False,0,0,1,0,0
ftcksmfl,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,15,Closed Won,1344,0,False,0,0,0,1,0
1z6su6w6,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,15,Closed Won,1680,0,False,0,0,1,0,0
5f566tro,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,0,0,1,5,21,Closed Won,14876,27,False,0,0,1,0,0
n1qmuffl,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,21,Closed Won,1344,12,False,0,0,1,0,0
web2eykj,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,15,Closed Won,728,0,False,0,0,1,0,0
ag8zyqbb,0,0,0,0,0,1,True,0,0,0,0,1,0,0,0,0,1,0,1,0,0,10,15,Closed Won,1680,0,False,0,0,1,0,0
m8ciixxo,0,0,0,0,0,1,True,1,0,0,1,0,0,1,0,0,0,0,1,0,0,10,15,Closed Lost,768,4,False,0,1,0,0,0
8zlmaxiu,0,0,0,0,0,1,True,0,0,1,0,1,0,1,0,0,0,0,1,0,0,10,15,Closed Won,1680,0,False,0,0,1,0,0
4j2mz5xo,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,21,Closed Won,360,0,False,0,0,1,0,0
wwm0k8go,0,0,0,0,0,1,True,0,0,1,1,1,0,1,0,0,0,0,1,0,0,10,16,Closed Won,360,-256,False,0,0,1,0,0
simclpxb,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,21,Closed Won,150,0,False,0,1,0,0,0
az5hfnrg,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10,16,Closed Lost,768,1,False,0,0,1,0,0
m9vj2r7x,0,0,0,0,0,1,True,0,0,0,0,1,0,0,1,0,0,0,1,0,0,10,16,Closed Lost,360,7,False,0,0,0,1,0
qjm705cj,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,10,16,Closed Won,1008,3,False,0,0,1,0,0
llh74j79,0,0,0,0,0,1,True,1,0,1,0,1,0,0,1,0,0,0,1,0,0,10,16,Closed Lost,300,26,True,0,0,1,0,0
tlm988dn,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,0,0,1,5,21,Closed Lost,0,0,True,0,0,1,0,0
k11war7k,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,10,16,Closed Won,240,2,False,0,0,1,0,0
lfvx1hwt,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,0,0,1,5,22,Closed Won,768,0,False,0,0,1,0,0
nt4nm4us,0,0,0,0,0,1,True,0,0,0,0,1,0,0,0,0,1,0,1,0,0,10,16,Closed Lost,1008,64,True,0,0,0,1,0
jr2b3w7f,0,0,0,0,0,1,True,0,0,0,1,0,0,0,0,0,1,0,1,0,0,10,16,Closed Won,576,0,False,0,1,0,0,0
knedtb2n,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,5,22,Closed Won,14876,28,False,0,0,0,1,0
67pu9qvu,0,0,0,0,0,1,True,0,1,0,0,0,0,0,0,0,1,0,1,0,0,10,16,Closed Won,324,0,False,0,0,0,1,0
4y9zwpv8,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,17,Closed Lost,240,0,True,0,0,0,1,0
k6d5wfrj,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10,17,Closed Lost,324,66,True,0,0,1,0,0
3kxi96pq,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,22,Closed Lost,360,15,False,0,0,1,0,0
gpcdjo21,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,0,1,1,0,0,5,22,Closed Won,0,6,True,1,0,0,0,0
ag9faf6z,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,22,Closed Won,240,0,False,0,0,1,0,0
dvtl3zuk,0,0,0,0,0,1,True,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5,23,Closed Lost,768,0,False,0,1,0,0,0
1078epg0,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5,23,Closed Won,360,0,False,0,0,0,1,0
r6uk7553,0,0,0,0,0,1,True,0,1,0,1,0,0,1,0,0,0,0,1,0,0,5,24,Closed Won,768,0,False,0,0,1,0,0
3owzan3m,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,5,25,Closed Won,768,36,False,0,0,1,0,0
prudyp84,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,25,Closed Lost,150,1,True,0,0,1,0,0
bhbvcb46,0,0,0,0,0,1,True,0,1,1,1,0,0,1,0,0,0,0,0,0,1,5,25,Closed Lost,240,1,True,0,0,1,0,0
9uyn0y1u,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,25,Closed Won,768,1,False,0,0,1,0,0
sw157pk5,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,25,Closed Won,768,0,False,1,0,0,0,0
vbn9fykl,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,5,25,Closed Lost,240,0,True,0,0,1,0,0
1g4q0pz7,0,0,0,0,0,1,True,0,0,1,1,0,0,0,1,0,0,0,0,0,1,5,25,Closed Won,1344,0,False,1,0,0,0,0
svpt56um,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,5,25,Closed Won,360,0,False,0,0,1,0,0
9fjzwf5k,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26,Closed Won,576,0,False,1,0,0,0,0
vqea73o5,0,0,0,0,0,1,True,1,0,0,0,1,0,1,0,0,0,0,0,0,1,5,26,Closed Won,768,0,False,0,0,0,1,0
j1yw61ls,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,5,26,Closed Lost,200,0,True,0,1,0,0,0
7nh26hkw,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26,Closed Won,300,0,False,0,0,1,0,0
z46hikct,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,26,Closed Won,120,0,False,1,0,0,0,0
lbg18nxi,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26,Closed Lost,360,0,True,0,0,1,0,0
lc9ok687,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26,Closed Won,240,129,False,0,0,1,0,0
u4o4ppof,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,0,0,1,5,26,Closed Won,240,-145,False,0,0,1,0,0
hytqyhkx,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,5,26,Closed Won,768,0,False,0,0,1,0,0
ryslp8cf,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,5,26,Closed Won,360,0,False,0,1,0,0,0
gwtdetab,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,5,26,Closed Won,240,0,False,1,0,0,0,0
mgbe3ugm,0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,Closed Won,324,0,False,1,0,0,0,0
9cr4i6g8,0,0,0,0,0,1,True,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,Closed Won,1344,0,False,0,0,1,0,0
wjmnyelj,0,0,0,0,0,1,True,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,Closed Lost,200,0,True,1,0,0,0,0
4ovxawl2,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,Closed Won,768,0,False,0,0,0,1,0
qvxykd57,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,Closed Won,360,0,False,0,0,1,0,0
u8bbkfo6,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,Closed Lost,0,0,True,0,0,1,0,0
y1qbhom5,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,Closed Lost,768,144,False,0,0,1,0,0
24hce9pz,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,Closed Lost,360,134,True,0,0,0,1,0
umz7gzql,0,0,0,0,0,1,True,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,Closed Lost,360,8,False,0,1,0,0,0
cu647pb0,0,0,0,0,0,1,True,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,Closed Won,240,0,False,1,0,0,0,0
giqid1lq,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1,Closed Lost,150,150,False,0,0,1,0,0
qb7r19l3,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2,1,Closed Lost,240,0,True,1,0,0,0,0
523fhjpm,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1,Closed Lost,360,31,False,0,0,0,0,1
oo2p6qhv,0,0,0,0,0,1,True,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,Closed Lost,0,0,True,0,1,0,0,0
63fwrh69,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,3,1,Closed Lost,300,31,True,0,0,0,1,0
cx9j6aw5,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,0,0,1,3,1,Closed Won,1680,-46,False,0,0,0,1,0
svftsct6,0,0,0,0,0,1,True,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,1,Closed Won,120,32,False,0,0,1,0,0
irrg843v,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,3,1,Closed Lost,360,1,True,0,0,1,0,0
lj4n0ia3,0,0,0,0,0,1,True,0,0,1,0,1,0,1,0,0,0,0,1,0,0,3,1,Closed Lost,360,-37,False,0,0,1,0,0
hdts50lm,0,0,0,0,0,1,True,0,0,0,1,1,0,0,0,0,1,0,1,0,0,3,1,Checkbox,360,-53,False,0,0,1,0,0
cxlxvt6o,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,1,Closed Lost,360,-37,False,0,1,0,0,0
1ngcm1lt,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,1,Closed Won,360,0,False,0,0,1,0,0
vzp56f5p,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,4,1,Closed Lost,960,3,False,0,1,0,0,0
dmdae1ty,0,0,0,0,0,1,True,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4,1,Closed Won,360,0,False,0,0,1,0,0
f4gxw9tn,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,4,1,Closed Won,360,0,False,0,1,0,0,0
dzkw6bqy,0,0,0,0,0,1,True,0,1,0,0,1,0,1,0,0,0,0,0,0,1,5,1,Closed Lost,360,-77,True,0,0,1,0,0
laaolwna,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,5,1,Closed Won,1344,0,False,0,1,0,0,0
10nuyzjb,0,0,0,0,0,1,True,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,1,Closed Won,1344,0,False,0,0,1,0,0
jch0l2oa,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,6,1,Closed Lost,768,-37,False,0,0,1,0,0
ku2z3k5m,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,0,0,1,6,1,Closed Lost,148762,24,False,1,0,0,0,0
e4pghidp,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,6,1,Closed Won,300,0,False,0,0,1,0,0
41bet4kq,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,1,Closed Won,360,0,False,0,0,1,0,0
zpo9n60a,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,6,1,Closed Won,360,0,False,0,0,1,0,0
xwe4j4jj,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,1,Closed Lost,0,0,True,0,0,1,0,0
c47airy6,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,6,1,Closed Won,768,30,False,0,0,0,1,0
2b3l67w5,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,1,Closed Won,240,0,False,0,0,1,0,0
3sc20l5p,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,6,1,Closed Lost,360,-40,False,0,0,1,0,0
6n3n38hq,0,0,0,0,0,1,True,0,1,1,1,0,0,0,1,0,0,0,1,0,0,6,1,Closed Lost,1344,-54,True,0,0,1,0,0
vk3yyls1,0,0,0,0,0,1,True,0,0,0,0,1,0,0,0,0,1,0,1,0,0,6,1,Closed Won,360,0,False,0,0,1,0,0
g7dn8yyu,0,0,0,0,0,1,True,0,0,1,1,0,0,0,1,0,0,0,1,0,0,7,1,Closed Lost,240,-71,False,0,0,1,0,0
iixhznlj,0,0,0,0,0,1,True,0,0,1,1,0,0,0,1,0,0,0,0,0,1,7,1,Closed Won,360,0,False,0,1,0,0,0
ivdj0cz1,0,0,0,0,0,1,True,0,0,1,1,0,0,1,0,0,0,0,0,0,1,7,1,Closed Won,1344,0,False,0,0,1,0,0
qn6xco24,0,0,0,0,0,1,True,0,0,1,1,1,0,1,0,0,0,0,1,0,0,7,1,Closed Lost,150,31,False,0,0,1,0,0
130bicdd,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,7,1,Closed Won,360,31,False,0,0,1,0,0
69fqhu2b,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,1,0,0,7,1,Closed Won,768,0,False,0,0,1,0,0
jr9pg82h,0,0,0,0,0,1,True,0,0,1,0,0,0,1,0,0,0,0,0,0,1,7,1,Closed Lost,0,0,True,0,0,1,0,0
tbv5olzi,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,7,1,Closed Won,240,0,False,0,0,1,0,0
cspa8v3s,0,0,0,0,0,1,True,0,1,0,1,0,0,1,0,0,0,0,0,0,1,8,1,Closed Won,1344,0,False,0,0,1,0,0
t4n1ioqe,0,0,0,0,0,1,True,0,0,1,1,1,0,1,0,0,0,0,1,0,0,8,1,Closed Won,1008,0,False,1,0,0,0,0
1y7sf1a3,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,1,Closed Lost,360,-85,False,0,0,1,0,0
1fite3ii,0,0,0,0,0,1,True,0,0,0,1,1,0,1,0,0,0,0,0,0,1,8,1,Closed Won,360,0,False,1,0,0,0,0
vs1d9b6t,0,0,0,0,0,1,True,0,0,1,1,1,0,0,0,0,1,0,0,0,1,8,1,Closed Lost,0,38,False,1,0,0,0,0
vs1d9b6t,0,0,0,0,0,1,True,0,0,1,1,1,0,0,0,0,1,0,0,0,1,8,1,Closed Lost,324,-85,False,0,0,0,1,0
kgbny3jg,0,0,0,0,0,1,True,0,1,1,1,1,0,1,0,0,0,0,0,0,1,8,1,Closed Lost,576,7,True,1,0,0,0,0
0ypbc11o,0,0,0,0,0,1,True,0,1,0,0,0,0,1,0,0,0,0,1,0,0,8,1,Closed Won,300,-112,False,0,0,1,0,0
brcrkrok,0,0,0,0,0,1,True,0,1,0,0,1,0,1,0,0,0,0,1,0,0,8,1,Closed Won,360,31,False,0,1,0,0,0
r4knlaxa,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,1,Closed Won,240,2,False,0,0,1,0,0
wkfke3dm,0,0,0,0,0,1,True,0,1,1,1,0,0,1,0,0,0,0,0,0,1,9,1,Closed Lost,0,0,True,0,0,1,0,0
5k7e1roc,0,0,0,0,0,1,True,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9,1,Closed Won,150,0,False,0,0,1,0,0
at3rbjub,0,0,0,0,0,1,True,1,0,0,1,1,0,1,0,0,0,0,1,0,0,10,1,Closed Won,960,0,False,0,0,1,0,0
cjho3pkg,0,0,0,0,0,1,True,0,0,0,1,1,0,0,1,0,0,0,1,0,0,10,1,Closed Lost,0,1,True,0,0,0,1,0
